ID,Type,SKU,Name,Published,Is featured?,Visibility in catalogue,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 default,Meta: site-sidebar-layout,Meta: site-content-layout,Meta: theme-transparent-header-meta,Download 1 ID,Download 1 name,Download 1 URL,Meta: wpse_copied_from
293,variation,,"Irish Red & White Setter #2 - Black Frame, 24x36",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,19.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image002-2-scaled.gif,,,id:66,,,,,,1,Format,Black Frame,,1,,Size,24x36,,1,,,,,,,,195
294,variation,,"Irish Red & White Setter #1 - White Frame, 4x6",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,7.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image003-3-scaled.gif,,,id:65,,,,,,6,Format,White Frame,,1,,Size,4x6,,1,,,,,,,,202
295,variation,,"Irish Red & White Setter #1 - White Frame, 24x36",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,19.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image003-3-scaled.gif,,,id:65,,,,,,5,Format,White Frame,,1,,Size,24x36,,1,,,,,,,,201
296,"variation, downloadable, virtual",,"Irish Red & White Setter #1 - Download, 4x6",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/AJW5292-scaled.jpg,'-1,'-1,id:65,,,,,,4,Format,Download,,1,,Size,4x6,,1,,,,,1ca19d47-fae7-42c3-80bf-57cbb07e9554,AJW5292-zvdcja-scaled.jpg,YOURDOMAIN/wp-content/uploads/woocommerce_uploads/2022/06/AJW5292-zvdcja-scaled.jpg,199
297,"variation, downloadable, virtual",,"Irish Red & White Setter #1 - Download, 24x36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,14.95,,,,YOURDOMAIN/wp-content/uploads/2022/06/AJW5292-scaled.jpg,'-1,'-1,id:65,,,,,,3,Format,Download,,1,,Size,24x36,,1,,,,,d894c571-f2d4-4dce-b0f8-e4554c89975e,AJW5292-zvdcja-scaled.jpg,YOURDOMAIN/wp-content/uploads/woocommerce_uploads/2022/06/AJW5292-zvdcja-scaled.jpg,198
298,variation,,"Irish Red & White Setter #1 - Black Frame, 4x6",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,7.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image003-2-scaled.gif,,,id:65,,,,,,2,Format,Black Frame,,1,,Size,4x6,,1,,,,,,,,196
299,variation,,"Irish Red & White Setter #1 - Black Frame, 24x36",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,19.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image003-2-scaled.gif,,,id:65,,,,,,1,Format,Black Frame,,1,,Size,24x36,,1,,,,,,,,195
300,variation,,"Rare-Breed Curly Coat Retriever - White Frame, 4x6",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,7.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image006-3-scaled.gif,,,id:64,,,,,,6,Format,White Frame,,1,,Size,4x6,,1,,,,,,,,202
301,variation,,"Rare-Breed Curly Coat Retriever - White Frame, 24x36",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,19.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image006-3-scaled.gif,,,id:64,,,,,,5,Format,White Frame,,1,,Size,24x36,,1,,,,,,,,201
302,"variation, downloadable, virtual",,"Rare-Breed Curly Coat Retriever - Download, 4x6",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/AJW5769-scaled.jpg,'-1,'-1,id:64,,,,,,4,Format,Download,,1,,Size,4x6,,1,,,,,b664fb02-d637-4952-854c-18fd97d13bc4,AJW5769-93dvfz-scaled.jpg,YOURDOMAIN/wp-content/uploads/woocommerce_uploads/2022/06/AJW5769-93dvfz-scaled.jpg,199
303,"variation, downloadable, virtual",,"Rare-Breed Curly Coat Retriever - Download, 24x36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,14.95,,,,YOURDOMAIN/wp-content/uploads/2022/06/AJW5769-scaled.jpg,'-1,'-1,id:64,,,,,,3,Format,Download,,1,,Size,24x36,,1,,,,,028ba6fe-797b-492c-9408-30fe58945017,AJW5769-93dvfz-scaled.jpg,YOURDOMAIN/wp-content/uploads/woocommerce_uploads/2022/06/AJW5769-93dvfz-scaled.jpg,198
304,variation,,"Rare-Breed Curly Coat Retriever - Black Frame, 4x6",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,7.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image006-2-scaled.gif,,,id:64,,,,,,2,Format,Black Frame,,1,,Size,4x6,,1,,,,,,,,196
305,variation,,"Rare-Breed Curly Coat Retriever - Black Frame, 24x36",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,19.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image006-2-scaled.gif,,,id:64,,,,,,1,Format,Black Frame,,1,,Size,24x36,,1,,,,,,,,195
306,variation,,"Short-haired Collies - White Frame, 4x6",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,7.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image007-3-scaled.gif,,,id:63,,,,,,6,Format,White Frame,,1,,Size,4x6,,1,,,,,,,,202
307,variation,,"Short-haired Collies - White Frame, 24x36",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,19.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image007-3-scaled.gif,,,id:63,,,,,,5,Format,White Frame,,1,,Size,24x36,,1,,,,,,,,201
308,"variation, downloadable, virtual",,"Short-haired Collies - Download, 4x6",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/AJW6483-scaled.jpg,'-1,'-1,id:63,,,,,,4,Format,Download,,1,,Size,4x6,,1,,,,,7b16d8df-302c-480c-9597-b079d184bd28,AJW6483-zk0yfb-scaled.jpg,YOURDOMAIN/wp-content/uploads/woocommerce_uploads/2022/06/AJW6483-zk0yfb-scaled.jpg,199
309,"variation, downloadable, virtual",,"Short-haired Collies - Download, 24x36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,14.95,,,,YOURDOMAIN/wp-content/uploads/2022/06/AJW6483-scaled.jpg,'-1,'-1,id:63,,,,,,3,Format,Download,,1,,Size,24x36,,1,,,,,bae8a431-b74b-4239-827e-d563d139a3b7,AJW6483-zk0yfb-scaled.jpg,YOURDOMAIN/wp-content/uploads/woocommerce_uploads/2022/06/AJW6483-zk0yfb-scaled.jpg,198
310,variation,,"Short-haired Collies - Black Frame, 4x6",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,7.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image007-2-scaled.gif,,,id:63,,,,,,2,Format,Black Frame,,1,,Size,4x6,,1,,,,,,,,196
311,variation,,"Short-haired Collies - Black Frame, 24x36",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,19.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image007-2-scaled.gif,,,id:63,,,,,,1,Format,Black Frame,,1,,Size,24x36,,1,,,,,,,,195
312,variation,,"Dogs Relaxing - White Frame, 4x6",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,7.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image008-3-scaled.gif,,,id:62,,,,,,6,Format,White Frame,,1,,Size,4x6,,1,,,,,,,,202
313,variation,,"Dogs Relaxing - White Frame, 24x36",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,19.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image008-3-scaled.gif,,,id:62,,,,,,5,Format,White Frame,,1,,Size,24x36,,1,,,,,,,,201
314,"variation, downloadable, virtual",,"Dogs Relaxing - Download, 4x6",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/AJW6607-scaled.jpg,'-1,'-1,id:62,,,,,,4,Format,Download,,1,,Size,4x6,,1,,,,,9034efdf-655b-4ee1-aac5-90cc57874eb4,AJW6607-k2eamj-scaled.jpg,YOURDOMAIN/wp-content/uploads/woocommerce_uploads/2022/06/AJW6607-k2eamj-scaled.jpg,199
315,"variation, downloadable, virtual",,"Dogs Relaxing - Download, 24x36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,14.95,,,,YOURDOMAIN/wp-content/uploads/2022/06/AJW6607-scaled.jpg,'-1,'-1,id:62,,,,,,3,Format,Download,,1,,Size,24x36,,1,,,,,5f4f240d-7103-43f3-81d5-0c97ba43bce1,AJW6607-k2eamj-scaled.jpg,YOURDOMAIN/wp-content/uploads/woocommerce_uploads/2022/06/AJW6607-k2eamj-scaled.jpg,198
316,variation,,"Dogs Relaxing - Black Frame, 4x6",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,7.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image008-2-scaled.gif,,,id:62,,,,,,2,Format,Black Frame,,1,,Size,4x6,,1,,,,,,,,196
317,variation,,"Dogs Relaxing - Black Frame, 24x36",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,19.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image008-2-scaled.gif,,,id:62,,,,,,1,Format,Black Frame,,1,,Size,24x36,,1,,,,,,,,195
318,variation,,"Dog #3 - White Frame, 4x6",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,7.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image009-3-scaled.gif,,,id:61,,,,,,6,Format,White Frame,,1,,Size,4x6,,1,,,,,,,,202
319,variation,,"Dog #3 - White Frame, 24x36",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,19.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image009-3-scaled.gif,,,id:61,,,,,,5,Format,White Frame,,1,,Size,24x36,,1,,,,,,,,201
320,"variation, downloadable, virtual",,"Dog #3 - Download, 4x6",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/AJW6672-scaled.jpg,'-1,'-1,id:61,,,,,,4,Format,Download,,1,,Size,4x6,,1,,,,,4f646d0f-e1fe-4d28-bb22-3e2d0c9384f0,AJW6672-zkxp2q-scaled.jpg,YOURDOMAIN/wp-content/uploads/woocommerce_uploads/2022/06/AJW6672-zkxp2q-scaled.jpg,199
321,"variation, downloadable, virtual",,"Dog #3 - Download, 24x36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,14.95,,,,YOURDOMAIN/wp-content/uploads/2022/06/AJW6672-scaled.jpg,'-1,'-1,id:61,,,,,,3,Format,Download,,1,,Size,24x36,,1,,,,,069d96ec-2c47-461b-a5fa-fbc32e07cbf6,AJW6672-zkxp2q-scaled.jpg,YOURDOMAIN/wp-content/uploads/woocommerce_uploads/2022/06/AJW6672-zkxp2q-scaled.jpg,198
322,variation,,"Dog #3 - Black Frame, 4x6",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,7.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image009-2-scaled.gif,,,id:61,,,,,,2,Format,Black Frame,,1,,Size,4x6,,1,,,,,,,,196
323,variation,,"Dog #3 - Black Frame, 24x36",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,19.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image009-2-scaled.gif,,,id:61,,,,,,1,Format,Black Frame,,1,,Size,24x36,,1,,,,,,,,195
324,variation,,"Welsh Springer Spaniel - White Frame, 4x6",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,7.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image010-3-scaled.gif,,,id:60,,,,,,6,Format,White Frame,,1,,Size,4x6,,1,,,,,,,,202
325,variation,,"Welsh Springer Spaniel - White Frame, 24x36",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,19.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image010-3-scaled.gif,,,id:60,,,,,,5,Format,White Frame,,1,,Size,24x36,,1,,,,,,,,201
326,"variation, downloadable, virtual",,"Welsh Springer Spaniel - Download, 4x6",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/AJW7226.jpg,'-1,'-1,id:60,,,,,,4,Format,Download,,1,,Size,4x6,,1,,,,,d3081233-38a3-4f8f-8488-a377576f35d3,AJW7226-1cktkq.jpg,YOURDOMAIN/wp-content/uploads/woocommerce_uploads/2022/06/AJW7226-1cktkq.jpg,199
327,"variation, downloadable, virtual",,"Welsh Springer Spaniel - Download, 24x36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,14.95,,,,YOURDOMAIN/wp-content/uploads/2022/06/AJW7226.jpg,'-1,'-1,id:60,,,,,,3,Format,Download,,1,,Size,24x36,,1,,,,,cd83973b-67ae-47f8-9028-fa0b2a4dcc28,AJW7226-1cktkq.jpg,YOURDOMAIN/wp-content/uploads/woocommerce_uploads/2022/06/AJW7226-1cktkq.jpg,198
328,variation,,"Welsh Springer Spaniel - Black Frame, 4x6",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,7.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image010-2-scaled.gif,,,id:60,,,,,,2,Format,Black Frame,,1,,Size,4x6,,1,,,,,,,,196
329,variation,,"Welsh Springer Spaniel - Black Frame, 24x36",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,19.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image010-2-scaled.gif,,,id:60,,,,,,1,Format,Black Frame,,1,,Size,24x36,,1,,,,,,,,195
330,variation,,"Dog #1 - White Frame, 4x6",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,7.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image011-3-scaled.gif,,,id:59,,,,,,6,Format,White Frame,,1,,Size,4x6,,1,,,,,,,,202
331,variation,,"Dog #1 - White Frame, 24x36",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,19.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image011-3-scaled.gif,,,id:59,,,,,,5,Format,White Frame,,1,,Size,24x36,,1,,,,,,,,201
332,"variation, downloadable, virtual",,"Dog #1 - Download, 4x6",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/AJW7487-scaled.jpg,'-1,'-1,id:59,,,,,,4,Format,Download,,1,,Size,4x6,,1,,,,,34a4b5ae-2049-4094-9cf8-4938a9c5c234,AJW7487-ib1hqz-scaled.jpg,YOURDOMAIN/wp-content/uploads/woocommerce_uploads/2022/06/AJW7487-ib1hqz-scaled.jpg,199
333,"variation, downloadable, virtual",,"Dog #1 - Download, 24x36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,14.95,,,,YOURDOMAIN/wp-content/uploads/2022/06/AJW7487-scaled.jpg,'-1,'-1,id:59,,,,,,3,Format,Download,,1,,Size,24x36,,1,,,,,27625056-4012-4ab3-bf0a-e0981eeff408,AJW7487-ib1hqz-scaled.jpg,YOURDOMAIN/wp-content/uploads/woocommerce_uploads/2022/06/AJW7487-ib1hqz-scaled.jpg,198
334,variation,,"Dog #1 - Black Frame, 4x6",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,7.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image011-2-scaled.gif,,,id:59,,,,,,2,Format,Black Frame,,1,,Size,4x6,,1,,,,,,,,196
335,variation,,"Dog #1 - Black Frame, 24x36",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,19.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image011-2-scaled.gif,,,id:59,,,,,,1,Format,Black Frame,,1,,Size,24x36,,1,,,,,,,,195
336,variation,,"Bee Searching for Nectar - White Frame, 4x6",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,7.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image001-5.gif,,,id:58,,,,,,6,Format,White Frame,,1,,Size,4x6,,1,,,,,,,,202
337,variation,,"Bee Searching for Nectar - White Frame, 24x36",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,19.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image001-5.gif,,,id:58,,,,,,5,Format,White Frame,,1,,Size,24x36,,1,,,,,,,,201
338,"variation, downloadable, virtual",,"Bee Searching for Nectar - Download, 4x6",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/bee-2.jpg,'-1,'-1,id:58,,,,,,4,Format,Download,,1,,Size,4x6,,1,,,,,53b2986c-3482-4f5e-9c93-89c23b90b924,bee-2-d1dhfl.jpg,YOURDOMAIN/wp-content/uploads/woocommerce_uploads/2022/06/bee-2-d1dhfl.jpg,199
339,"variation, downloadable, virtual",,"Bee Searching for Nectar - Download, 24x36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,14.95,,,,YOURDOMAIN/wp-content/uploads/2022/06/bee-2.jpg,'-1,'-1,id:58,,,,,,3,Format,Download,,1,,Size,24x36,,1,,,,,a34aec4c-0eb9-4fc7-8244-93a138630805,bee-2-d1dhfl.jpg,YOURDOMAIN/wp-content/uploads/woocommerce_uploads/2022/06/bee-2-d1dhfl.jpg,198
340,variation,,"Bee Searching for Nectar - Black Frame, 4x6",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,7.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image001-4.gif,,,id:58,,,,,,2,Format,Black Frame,,1,,Size,4x6,,1,,,,,,,,196
341,variation,,"Bee Searching for Nectar - Black Frame, 24x36",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,19.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image001-4.gif,,,id:58,,,,,,1,Format,Black Frame,,1,,Size,24x36,,1,,,,,,,,195
342,variation,,"Hanging Bee - White Frame, 4x6",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,7.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image002-5.gif,,,id:57,,,,,,6,Format,White Frame,,1,,Size,4x6,,1,,,,,,,,202
343,variation,,"Hanging Bee - White Frame, 24x36",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,19.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image002-5.gif,,,id:57,,,,,,5,Format,White Frame,,1,,Size,24x36,,1,,,,,,,,201
344,"variation, downloadable, virtual",,"Hanging Bee - Download, 4x6",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/bee-hanging-on-flower.jpg,'-1,'-1,id:57,,,,,,4,Format,Download,,1,,Size,4x6,,1,,,,,55b3bbb9-99ad-4d37-9189-9e50c556f3c3,bee-hanging-on-flower-yqgy9w.jpg,YOURDOMAIN/wp-content/uploads/woocommerce_uploads/2022/06/bee-hanging-on-flower-yqgy9w.jpg,199
345,"variation, downloadable, virtual",,"Hanging Bee - Download, 24x36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,14.95,,,,YOURDOMAIN/wp-content/uploads/2022/06/bee-hanging-on-flower.jpg,'-1,'-1,id:57,,,,,,3,Format,Download,,1,,Size,24x36,,1,,,,,5b3a931f-f5c1-409d-9bfc-f316c54936f8,bee-hanging-on-flower-yqgy9w.jpg,YOURDOMAIN/wp-content/uploads/woocommerce_uploads/2022/06/bee-hanging-on-flower-yqgy9w.jpg,198
346,variation,,"Hanging Bee - Black Frame, 4x6",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,7.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image002-5.gif,,,id:57,,,,,,2,Format,Black Frame,,1,,Size,4x6,,1,,,,,,,,196
347,variation,,"Hanging Bee - Black Frame, 24x36",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,19.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image002-4.gif,,,id:57,,,,,,1,Format,Black Frame,,1,,Size,24x36,,1,,,,,,,,195
348,variation,,"Pollen Covered Bee - White Frame, 4x6",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,7.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image003-5.gif,,,id:56,,,,,,6,Format,White Frame,,1,,Size,4x6,,1,,,,,,,,202
349,variation,,"Pollen Covered Bee - White Frame, 24x36",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,19.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image003-5.gif,,,id:56,,,,,,5,Format,White Frame,,1,,Size,24x36,,1,,,,,,,,201
350,"variation, downloadable, virtual",,"Pollen Covered Bee - Download, 4x6",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/Bee-with-pollen.jpg,'-1,'-1,id:56,,,,,,4,Format,Download,,1,,Size,4x6,,1,,,,,ebb79c93-7190-4e34-9e3a-b43db0bdfbe7,Bee-with-pollen-0beb9b.jpg,YOURDOMAIN/wp-content/uploads/woocommerce_uploads/2022/06/Bee-with-pollen-0beb9b.jpg,199
351,"variation, downloadable, virtual",,"Pollen Covered Bee - Download, 24x36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,14.95,,,,YOURDOMAIN/wp-content/uploads/2022/06/Bee-with-pollen.jpg,'-1,'-1,id:56,,,,,,3,Format,Download,,1,,Size,24x36,,1,,,,,bcb91e80-85c4-47a3-abd7-179944f97f6d,Bee-with-pollen-0beb9b.jpg,YOURDOMAIN/wp-content/uploads/woocommerce_uploads/2022/06/Bee-with-pollen-0beb9b.jpg,198
352,variation,,"Pollen Covered Bee - Black Frame, 4x6",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,7.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image003-4.gif,,,id:56,,,,,,2,Format,Black Frame,,1,,Size,4x6,,1,,,,,,,,196
353,variation,,"Pollen Covered Bee - Black Frame, 24x36",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,19.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image003-4.gif,,,id:56,,,,,,1,Format,Black Frame,,1,,Size,24x36,,1,,,,,,,,195
354,variation,,"Butterfly Feeding on Nectar - White Frame, 4x6",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,7.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image004-5.gif,,,id:55,,,,,,6,Format,White Frame,,1,,Size,4x6,,1,,,,,,,,202
355,variation,,"Butterfly Feeding on Nectar - White Frame, 24x36",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,19.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image004-5.gif,,,id:55,,,,,,5,Format,White Frame,,1,,Size,24x36,,1,,,,,,,,201
356,"variation, downloadable, virtual",,"Butterfly Feeding on Nectar - Download, 4x6",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/butterfly.jpg,'-1,'-1,id:55,,,,,,4,Format,Download,,1,,Size,4x6,,1,,,,,5245f64d-5304-4387-b411-53cdb126211f,butterfly-d78smp.jpg,YOURDOMAIN/wp-content/uploads/woocommerce_uploads/2022/06/butterfly-d78smp.jpg,199
357,"variation, downloadable, virtual",,"Butterfly Feeding on Nectar - Download, 24x36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,14.95,,,,YOURDOMAIN/wp-content/uploads/2022/06/butterfly.jpg,'-1,'-1,id:55,,,,,,3,Format,Download,,1,,Size,24x36,,1,,,,,7e557ec0-cfe3-45cd-bfb6-71cd894db780,butterfly-d78smp.jpg,YOURDOMAIN/wp-content/uploads/woocommerce_uploads/2022/06/butterfly-d78smp.jpg,198
358,variation,,"Butterfly Feeding on Nectar - Black Frame, 4x6",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,7.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image004-4.gif,,,id:55,,,,,,2,Format,Black Frame,,1,,Size,4x6,,1,,,,,,,,196
359,variation,,"Butterfly Feeding on Nectar - Black Frame, 24x36",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,19.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image004-4.gif,,,id:55,,,,,,1,Format,Black Frame,,1,,Size,24x36,,1,,,,,,,,195
360,variation,,"House Fly #2 - White Frame, 4x6",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,7.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image005-5.gif,,,id:54,,,,,,6,Format,White Frame,,1,,Size,4x6,,1,,,,,,,,202
361,variation,,"House Fly #2 - White Frame, 24x36",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,19.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image005-5.gif,,,id:54,,,,,,5,Format,White Frame,,1,,Size,24x36,,1,,,,,,,,201
362,"variation, downloadable, virtual",,"House Fly #2 - Download, 4x6",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/fly-head.jpg,'-1,'-1,id:54,,,,,,4,Format,Download,,1,,Size,4x6,,1,,,,,ab448b48-7741-44bc-ad75-771248597ac9,fly-head-pdjgld.jpg,YOURDOMAIN/wp-content/uploads/woocommerce_uploads/2022/06/fly-head-pdjgld.jpg,199
363,"variation, downloadable, virtual",,"House Fly #2 - Download, 24x36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,14.95,,,,YOURDOMAIN/wp-content/uploads/2022/06/fly-head.jpg,'-1,'-1,id:54,,,,,,3,Format,Download,,1,,Size,24x36,,1,,,,,cbbea2c5-ae80-44a3-b7a2-fc7d84aacc4b,fly-head-pdjgld.jpg,YOURDOMAIN/wp-content/uploads/woocommerce_uploads/2022/06/fly-head-pdjgld.jpg,198
364,variation,,"House Fly #2 - Black Frame, 4x6",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,7.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image005-4.gif,,,id:54,,,,,,2,Format,Black Frame,,1,,Size,4x6,,1,,,,,,,,196
365,variation,,"House Fly #2 - Black Frame, 24x36",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,19.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image005-4.gif,,,id:54,,,,,,1,Format,Black Frame,,1,,Size,24x36,,1,,,,,,,,195
